long,lat,group,order,region,subregion
-88.8141861,46.03142929,23,6649,michigan,north
-88.8600235,46.03715897,23,6650,michigan,north
-88.93450928,46.07726669,23,6651,michigan,north
-88.99180603,46.10018539,23,6652,michigan,north
-89.03764343,46.1231041,23,6653,michigan,north
-89.06629181,46.12883377,23,6654,michigan,north
-89.10639191,46.14028931,23,6655,michigan,north
-89.34130859,46.1689415,23,6656,michigan,north
-89.68508148,46.24915314,23,6657,michigan,north
-89.88562012,46.28353119,23,6658,michigan,north
-89.91999054,46.28353119,23,6659,michigan,north
-90.0918808,46.32363892,23,6660,michigan,north
-90.1205368,46.33509827,23,6661,michigan,north
-90.13198853,46.34082413,23,6662,michigan,north
-90.1377182,46.39239502,23,6663,michigan,north
-90.17209625,46.44968796,23,6664,michigan,north
-90.20075226,46.48406601,23,6665,michigan,north
-90.21793365,46.50125504,23,6666,michigan,north
-90.24085236,46.50698471,23,6667,michigan,north
-90.29814911,46.51271439,23,6668,michigan,north
-90.31533813,46.51271439,23,6669,michigan,north
-90.32679749,46.52990341,23,6670,michigan,north
-90.33825684,46.54136276,23,6671,michigan,north
-90.37836456,46.53563309,23,6672,michigan,north
-90.40701294,46.54136276,23,6673,michigan,north
-90.41273499,46.55855179,23,6674,michigan,north
-83.4455719,41.75143433,24,6676,michigan,south
-83.77216339,41.73997498,24,6677,michigan,south
-83.88674927,41.73997498,24,6678,michigan,south
-84.36803436,41.72278595,24,6679,michigan,south
-84.40241241,41.72278595,24,6680,michigan,south
-84.79775238,41.7113266,24,6681,michigan,south
-84.80348206,41.7800827,24,6682,michigan,south
-84.83213043,41.7800827,24,6683,michigan,south
-85.21028137,41.7800827,24,6684,michigan,south
-85.2962265,41.7800827,24,6685,michigan,south
-85.66291809,41.77435303,24,6686,michigan,south
-85.7545929,41.76862335,24,6687,michigan,south
-86.05825806,41.76862335,24,6688,michigan,south
-86.23587799,41.76862335,24,6689,michigan,south
-86.52235413,41.76862335,24,6690,michigan,south
-86.82029724,41.76862335,24,6691,michigan,south
-86.76873016,41.79727173,24,6692,michigan,south
-86.73435211,41.83737946,24,6693,michigan,south
-86.68278503,41.84883881,24,6694,michigan,south
-86.63694763,41.87748337,24,6695,michigan,south
-86.60829926,41.90613556,24,6696,michigan,south
-86.59111023,41.93478012,24,6697,michigan,south
-86.57965851,41.99207687,24,6698,michigan,south
-86.53382111,42.04937363,24,6699,michigan,south
-86.44787598,42.15823746,24,6700,michigan,south
-86.39057159,42.22698975,24,6701,michigan,south
-86.36193085,42.24417877,24,6702,michigan,south
-86.31609344,42.30147552,24,6703,michigan,south
-86.28171539,42.37022781,24,6704,michigan,south
-86.26452637,42.41606522,24,6705,michigan,south
-86.24733734,42.47336197,24,6706,michigan,south
-86.22441864,42.54211807,24,6707,michigan,south
-86.21868896,42.58222198,24,6708,michigan,south
-86.22441864,42.63951874,24,6709,michigan,south
-86.21868896,42.64524841,24,6710,michigan,south
-86.18431091,42.63378906,24,6711,michigan,south
-86.16712952,42.65670776,24,6712,michigan,south
-86.17285156,42.67389679,24,6713,michigan,south
-86.20722961,42.69681549,24,6714,michigan,south
-86.19577026,42.74265289,24,6715,michigan,south
-86.19004059,42.77130127,24,6716,michigan,south
-86.19004059,42.79994583,24,6717,michigan,south
-86.20722961,42.85151291,24,6718,michigan,south
-86.20722961,42.93745804,24,6719,michigan,south
-86.21295929,42.96037674,24,6720,michigan,south
-86.22441864,43.04631805,24,6721,michigan,south
-86.24160767,43.12080383,24,6722,michigan,south
-86.25305939,43.14944839,24,6723,michigan,south
-86.31036377,43.23539352,24,6724,michigan,south
-86.36193085,43.31560898,24,6725,michigan,south
-86.44787598,43.43592834,24,6726,michigan,south
-86.436409,43.46457672,24,6727,michigan,south
-86.436409,43.49895477,24,6728,michigan,south
-86.44787598,43.53333282,24,6729,michigan,south
-86.4822464,43.5848999,24,6730,michigan,south
-86.51089478,43.62500381,24,6731,michigan,south
-86.51662445,43.65938568,24,6732,michigan,south
-86.49943542,43.68230057,24,6733,michigan,south
-86.4421463,43.73959732,24,6734,michigan,south
-86.43067932,43.76251602,24,6735,michigan,south
-86.41921997,43.81981277,24,6736,michigan,south
-86.43067932,43.87137604,24,6737,michigan,south
-86.436409,43.94586563,24,6738,michigan,south
-86.5051651,44.03180313,24,6739,michigan,south
-86.49943542,44.06045532,24,6740,michigan,south
-86.4879837,44.07764053,24,6741,michigan,south
-86.4421463,44.0891037,24,6742,michigan,south
-86.41921997,44.11774826,24,6743,michigan,south
-86.40776825,44.13493729,24,6744,michigan,south
-86.36766052,44.17504883,24,6745,michigan,south
-86.33900452,44.22088242,24,6746,michigan,south
-86.31609344,44.29536819,24,6747,michigan,south
-86.25305939,44.36412048,24,6748,michigan,south
-86.23587799,44.41568756,24,6749,michigan,south
-86.23587799,44.49017334,24,6750,michigan,south
-86.21868896,44.52455139,24,6751,michigan,south
-86.21295929,44.57038498,24,6752,michigan,south
-86.21295929,44.59903336,24,6753,michigan,south
-86.23587799,44.65060043,24,6754,michigan,south
-86.23587799,44.67924881,24,6755,michigan,south
-86.21868896,44.69643784,24,6756,michigan,south
-86.19577026,44.71362686,24,6757,michigan,south
-86.14420319,44.72508621,24,6758,michigan,south
-86.09836578,44.74227524,24,6759,michigan,south
-86.06971741,44.76519394,24,6760,michigan,south
-86.04679871,44.78238297,24,6761,michigan,south
-86.05252838,44.83395004,24,6762,michigan,south
-86.05825806,44.88551331,24,6763,michigan,south
-86.05252838,44.89697266,24,6764,michigan,south
-86.03534698,44.90843201,24,6765,michigan,south
-85.99523926,44.90843201,24,6766,michigan,south
-85.9780426,44.91416168,24,6767,michigan,south
-85.94367218,44.93708038,24,6768,michigan,south
-85.9379425,44.95426941,24,6769,michigan,south
-85.9150238,44.97145844,24,6770,michigan,south
-85.85772705,44.95426941,24,6771,michigan,south
-85.82907867,44.95426941,24,6772,michigan,south
-85.7775116,44.97145844,24,6773,michigan,south
-85.74886322,45.04021072,24,6774,michigan,south
-85.67438507,45.08604813,24,6775,michigan,south
-85.63427734,45.15480423,24,6776,michigan,south
-85.59989166,45.16626358,24,6777,michigan,south
-85.55978394,45.20636749,24,6778,michigan,south
-85.52540588,45.21210098,24,6779,michigan,south
-85.52540588,45.17199326,24,6780,michigan,south
-85.52540588,45.15480423,24,6781,michigan,south
-85.58271027,45.13188553,24,6782,michigan,south
-85.58271027,45.1146965,24,6783,michigan,south
-85.55978394,45.0688591,24,6784,michigan,south
-85.55978394,45.04021072,24,6785,michigan,south
-85.59989166,45.00583267,24,6786,michigan,south
-85.60562134,44.98864746,24,6787,michigan,south
-85.58843994,44.95426941,24,6788,michigan,south
-85.61135101,44.91416168,24,6789,michigan,south
-85.62281799,44.85686493,24,6790,michigan,south
-85.62854767,44.80530167,24,6791,michigan,south
-85.61708069,44.7938385,24,6792,michigan,south
-85.59989166,44.78238297,24,6793,michigan,south
-85.58843994,44.7938385,24,6794,michigan,south
-85.56551361,44.8396759,24,6795,michigan,south
-85.54260254,44.88551331,24,6796,michigan,south
-85.52540588,44.95426941,24,6797,michigan,south
-85.51394653,44.98291397,24,6798,michigan,south
-85.49103546,45.000103,24,6799,michigan,south
-85.46811676,44.99437714,24,6800,michigan,south
-85.47383881,44.97145844,24,6801,michigan,south
-85.47956848,44.94281006,24,6802,michigan,south
-85.47956848,44.87978363,24,6803,michigan,south
-85.50249481,44.85113907,24,6804,michigan,south
-85.52540588,44.83395004,24,6805,michigan,south
-85.54833221,44.79956818,24,6806,michigan,south
-85.54833221,44.78238297,24,6807,michigan,south
-85.54260254,44.76519394,24,6808,michigan,south
-85.51394653,44.77092361,24,6809,michigan,south
-85.47956848,44.78238297,24,6810,michigan,south
-85.45092773,44.82822037,24,6811,michigan,south
-85.41654968,44.86832428,24,6812,michigan,south
-85.39363098,44.92562103,24,6813,michigan,south
-85.37071228,45.01156616,24,6814,michigan,south
-85.35925293,45.06312943,24,6815,michigan,south
-85.37071228,45.12615585,24,6816,michigan,south
-85.37644196,45.21210098,24,6817,michigan,south
-85.37644196,45.24074936,24,6818,michigan,south
-85.34779358,45.28658676,24,6819,michigan,south
-85.2962265,45.30377579,24,6820,michigan,south
-85.26757813,45.30377579,24,6821,michigan,south
-85.24465942,45.31523132,24,6822,michigan,south
-85.23320007,45.3438797,24,6823,michigan,south
-85.18164063,45.36106873,24,6824,michigan,south
-85.14725494,45.37825775,24,6825,michigan,south
-85.10141754,45.38398743,24,6826,michigan,south
-85.03839874,45.37825775,24,6827,michigan,south
-84.98109436,45.37825775,24,6828,michigan,south
-84.94672394,45.37825775,24,6829,michigan,south
-84.92953491,45.39544678,24,6830,michigan,south
-84.92953491,45.40690613,24,6831,michigan,south
-84.98109436,45.41836548,24,6832,michigan,south
-85.02120209,45.44701385,24,6833,michigan,south
-85.06130981,45.46420288,24,6834,michigan,south
-85.07850647,45.48712158,24,6835,michigan,south
-85.0956955,45.52149582,24,6836,michigan,south
-85.0956955,45.56160355,24,6837,michigan,south
-85.0956955,45.59025192,24,6838,michigan,south
-85.06703949,45.61317062,24,6839,michigan,south
-85.03266907,45.64181519,24,6840,michigan,south
-84.98683167,45.66473389,24,6841,michigan,south
-84.94672394,45.68765259,24,6842,michigan,south
-84.94099426,45.69338608,24,6843,michigan,south
-84.94099426,45.71630478,24,6844,michigan,south
-84.96964264,45.74494934,24,6845,michigan,south
-84.96964264,45.75640869,24,6846,michigan,south
-84.92953491,45.75640869,24,6847,michigan,south
-84.87796783,45.75067902,24,6848,michigan,south
-84.82640076,45.74494934,24,6849,michigan,south
-84.79775238,45.75067902,24,6850,michigan,south
-84.76911163,45.76786804,24,6851,michigan,south
-84.76338196,45.78505707,24,6852,michigan,south
-84.7461853,45.79078674,24,6853,michigan,south
-84.74045563,45.79078674,24,6854,michigan,south
-84.70607758,45.78505707,24,6855,michigan,south
-84.6545105,45.75640869,24,6856,michigan,south
-84.56284332,45.72203064,24,6857,michigan,south
-84.47116852,45.67046738,24,6858,michigan,south
-84.41960144,45.65900421,24,6859,michigan,south
-84.36803436,45.64754868,24,6860,michigan,south
-84.30500793,45.65900421,24,6861,michigan,south
-84.27636719,45.64754868,24,6862,michigan,south
-84.24771118,45.64754868,24,6863,michigan,south
-84.21333313,45.63035965,24,6864,michigan,south
-84.17323303,45.61317062,24,6865,michigan,south
-84.13885498,45.57879257,24,6866,michigan,south
-84.11592865,45.53295898,24,6867,michigan,south
-84.10447693,45.51576614,24,6868,michigan,south
-84.08155823,45.49857712,24,6869,michigan,south
-84.0414505,45.50430679,24,6870,michigan,south
-83.98415375,45.50430679,24,6871,michigan,south
-83.93831635,45.50430679,24,6872,michigan,south
-83.89820862,45.48712158,24,6873,michigan,south
-83.78361511,45.42982483,24,6874,michigan,south
-83.71485901,45.41263199,24,6875,michigan,south
-83.67475891,45.40117645,24,6876,michigan,south
-83.6231842,45.37825775,24,6877,michigan,south
-83.52005768,45.36106873,24,6878,michigan,south
-83.49713898,45.35533905,24,6879,michigan,south
-83.4684906,45.32669449,24,6880,michigan,south
-83.41120148,45.2980423,24,6881,michigan,south
-83.3997345,45.2751236,24,6882,michigan,south
-83.4054718,45.24074936,24,6883,michigan,south
-83.4054718,45.21210098,24,6884,michigan,south
-83.38827515,45.18918228,24,6885,michigan,south
-83.34816742,45.16626358,24,6886,michigan,south
-83.313797,45.13188553,24,6887,michigan,south
-83.313797,45.0917778,24,6888,michigan,south
-83.26795959,45.05167007,24,6889,michigan,south
-83.26795959,45.04021072,24,6890,michigan,south
-83.29087067,45.04021072,24,6891,michigan,south
-83.3768158,45.06312943,24,6892,michigan,south
-83.4226532,45.0688591,24,6893,michigan,south
-83.43411255,45.0459404,24,6894,michigan,south
-83.4513092,45.0230217,24,6895,michigan,south
-83.4513092,44.98291397,24,6896,michigan,south
-83.43411255,44.94281006,24,6897,michigan,south
-83.3997345,44.89697266,24,6898,michigan,south
-83.36536407,44.86832428,24,6899,michigan,south
-83.33097839,44.8396759,24,6900,michigan,south
-83.30805969,44.80530167,24,6901,michigan,south
-83.30233002,44.77664948,24,6902,michigan,south
-83.28514862,44.72508621,24,6903,michigan,south
-83.27941895,44.69643784,24,6904,michigan,south
-83.30233002,44.66205978,24,6905,michigan,south
-83.30233002,44.58757401,24,6906,michigan,south
-83.313797,44.53601074,24,6907,michigan,south
-83.31952667,44.51882172,24,6908,michigan,south
-83.32525635,44.47871399,24,6909,michigan,south
-83.33097839,44.39850235,24,6910,michigan,south
-83.33670807,44.36412048,24,6911,michigan,south
-83.34816742,44.34693146,24,6912,michigan,south
-83.37109375,44.3182869,24,6913,michigan,south
-83.4054718,44.31255722,24,6914,michigan,south
-83.4226532,44.27817917,24,6915,michigan,south
-83.4455719,44.26099014,24,6916,michigan,south
-83.4914093,44.27244949,24,6917,michigan,south
-83.52005768,44.26099014,24,6918,michigan,south
-83.54870605,44.22088242,24,6919,michigan,south
-83.56016541,44.19223404,24,6920,michigan,south
-83.56016541,44.16358566,24,6921,michigan,south
-83.5773468,44.10629272,24,6922,michigan,south
-83.58881378,44.07191467,24,6923,michigan,south
-83.60027313,44.06045532,24,6924,michigan,south
-83.65756989,44.05472183,24,6925,michigan,south
-83.67475891,44.03180313,24,6926,michigan,south
-83.68048859,44.00888824,24,6927,michigan,south
-83.70912933,44.00315857,24,6928,michigan,south
-83.74923706,44.00888824,24,6929,michigan,south
-83.78934479,43.99742889,24,6930,michigan,south
-83.84664154,43.99742889,24,6931,michigan,south
-83.88674927,43.96305084,24,6932,michigan,south
-83.90394592,43.93440247,24,6933,michigan,south
-83.90966797,43.91148376,24,6934,michigan,south
-83.91539764,43.87137604,24,6935,michigan,south
-83.93831635,43.81981277,24,6936,michigan,south
-83.96123505,43.77397537,24,6937,michigan,south
-83.91539764,43.72241211,24,6938,michigan,south
-83.91539764,43.69949341,24,6939,michigan,south
-83.88674927,43.67084122,24,6940,michigan,south
-83.85810852,43.64219284,24,6941,michigan,south
-83.79507446,43.63646698,24,6942,michigan,south
-83.74350739,43.6307373,24,6943,michigan,south
-83.72059631,43.61354828,24,6944,michigan,south
-83.72059631,43.5848999,24,6945,michigan,south
-83.69194794,43.5848999,24,6946,michigan,south
-83.66329193,43.59635925,24,6947,michigan,south
-83.62892151,43.63646698,24,6948,michigan,south
-83.58308411,43.67084122,24,6949,michigan,south
-83.55443573,43.70521927,24,6950,michigan,south
-83.53151703,43.71667862,24,6951,michigan,south
-83.50286865,43.71094894,24,6952,michigan,south
-83.48567963,43.71667862,24,6953,michigan,south
-83.46276093,43.73959732,24,6954,michigan,south
-83.4513092,43.75678635,24,6955,michigan,south
-83.41120148,43.82554245,24,6956,michigan,south
-83.36536407,43.8599205,24,6957,michigan,south
-83.33670807,43.91148376,24,6958,michigan,south
-83.28514862,43.95732117,24,6959,michigan,south
-83.23358154,43.98596954,24,6960,michigan,south
-83.17054749,43.99742889,24,6961,michigan,south
-83.07315063,44.0203476,24,6962,michigan,south
-83.05023193,44.0432663,24,6963,michigan,south
-83.00439453,44.06045532,24,6964,michigan,south
-82.98147583,44.066185,24,6965,michigan,south
-82.9413681,44.066185,24,6966,michigan,south
-82.91272736,44.066185,24,6967,michigan,south
-82.86688995,44.0432663,24,6968,michigan,south
-82.8038559,44.02607727,24,6969,michigan,south
-82.75229645,44.00888824,24,6970,michigan,south
-82.71791077,43.97451019,24,6971,michigan,south
-82.70072937,43.95732117,24,6972,michigan,south
-82.68927002,43.91148376,24,6973,michigan,south
-82.65489197,43.8828392,24,6974,michigan,south
-82.61478424,43.8140831,24,6975,michigan,south
-82.60332489,43.745327,24,6976,michigan,south
-82.59759521,43.68803024,24,6977,michigan,south
-82.60332489,43.63646698,24,6978,michigan,south
-82.59759521,43.56771088,24,6979,michigan,south
-82.57467651,43.51041412,24,6980,michigan,south
-82.55175781,43.47031021,24,6981,michigan,south
-82.52883911,43.40728378,24,6982,michigan,south
-82.52883911,43.34998703,24,6983,michigan,south
-82.52310944,43.28123093,24,6984,michigan,south
-82.51737976,43.20674896,24,6985,michigan,south
-82.50019836,43.18955612,24,6986,michigan,south
-82.49446106,43.17810059,24,6987,michigan,south
-82.48873138,43.10934448,24,6988,michigan,south
-82.45436096,43.04059219,24,6989,michigan,south
-82.44289398,43.00621033,24,6990,michigan,south
-82.47154236,42.96037674,24,6991,michigan,south
-82.50019836,42.92599869,24,6992,michigan,south
-82.51737976,42.88589096,24,6993,michigan,south
-82.52310944,42.811409,24,6994,michigan,south
-82.52310944,42.74838257,24,6995,michigan,south
-82.52883911,42.67389679,24,6996,michigan,south
-82.56321716,42.61660004,24,6997,michigan,south
-82.60905457,42.57649231,24,6998,michigan,south
-82.62624359,42.56503677,24,6999,michigan,south
-82.63197327,42.57649231,24,7000,michigan,south
-82.66062164,42.58795547,24,7001,michigan,south
-82.68354034,42.60514069,24,7002,michigan,south
-82.67207336,42.62232971,24,7003,michigan,south
-82.64343262,42.63951874,24,7004,michigan,south
-82.64343262,42.66243744,24,7005,michigan,south
-82.67781067,42.68535614,24,7006,michigan,south
-82.70072937,42.69108582,24,7007,michigan,south
-82.72364807,42.67962646,24,7008,michigan,south
-82.77521515,42.66816711,24,7009,michigan,south
-82.81532288,42.64524841,24,7010,michigan,south
-82.81532288,42.62805939,24,7011,michigan,south
-82.79812622,42.61087418,24,7012,michigan,south
-82.79812622,42.58795547,24,7013,michigan,south
-82.80958557,42.57649231,24,7014,michigan,south
-82.86116028,42.54211807,24,7015,michigan,south
-82.86688995,42.51346588,24,7016,michigan,south
-82.86688995,42.48482132,24,7017,michigan,south
-82.86688995,42.46190262,24,7018,michigan,south
-82.86688995,42.44471359,24,7019,michigan,south
-82.88980103,42.40460968,24,7020,michigan,south
-82.92417908,42.37595749,24,7021,michigan,south
-82.9642868,42.35877228,24,7022,michigan,south
-83.02731323,42.34158325,24,7023,michigan,south
-83.07315063,42.32439041,24,7024,michigan,south
-83.10752869,42.30147552,24,7025,michigan,south
-83.14190674,42.24990845,24,7026,michigan,south
-83.14190674,42.2155304,24,7027,michigan,south
-83.14763641,42.18688202,24,7028,michigan,south
-83.17054749,42.15250397,24,7029,michigan,south
-83.17628479,42.12385559,24,7030,michigan,south
-83.17054749,42.06656265,24,7031,michigan,south
-83.16482544,42.04937363,24,7032,michigan,south
-83.17628479,42.0321846,24,7033,michigan,south
-83.19347382,42.02072525,24,7034,michigan,south
-83.21638489,42.0092659,24,7035,michigan,south
-83.23358154,41.98061752,24,7036,michigan,south
-83.25649261,41.96915817,24,7037,michigan,south
-83.30805969,41.95197296,24,7038,michigan,south
-83.33670807,41.91759109,24,7039,michigan,south
-83.3596344,41.89467239,24,7040,michigan,south
-83.38254547,41.87748337,24,7041,michigan,south
-83.41120148,41.84883881,24,7042,michigan,south
-83.43411255,41.80873108,24,7043,michigan,south
-83.43984222,41.7800827,24,7044,michigan,south
-83.4455719,41.75143433,24,7045,michigan,south
-96.42879486,43.49322891,25,7047,minnesota,NA
-96.42879486,43.85419083,25,7048,minnesota,NA
-96.42879486,44.20369339,25,7049,minnesota,NA
-96.43452454,44.54746628,25,7050,minnesota,NA
-96.43452454,44.63914108,25,7051,minnesota,NA
-96.43452454,44.8167572,25,7052,minnesota,NA
-96.43452454,44.97718811,25,7053,minnesota,NA
-96.43452454,45.26366806,25,7054,minnesota,NA
-96.43452454,45.29231262,25,7055,minnesota,NA
-96.44025421,45.31523132,25,7056,minnesota,NA
-96.44025421,45.32669449,25,7057,minnesota,NA
-96.45745087,45.35533905,25,7058,minnesota,NA
-96.51473999,45.37825775,25,7059,minnesota,NA
-96.57776642,45.40690613,25,7060,minnesota,NA
-96.68663025,45.44701385,25,7061,minnesota,NA
-96.72100067,45.49857712,25,7062,minnesota,NA
-96.77830505,45.55587387,25,7063,minnesota,NA
-96.81267548,45.58452225,25,7064,minnesota,NA
-96.83559418,45.59025192,25,7065,minnesota,NA
-96.84132385,45.63035965,25,7066,minnesota,NA
-96.83559418,45.64754868,25,7067,minnesota,NA
-96.82414246,45.67046738,25,7068,minnesota,NA
-96.77830505,45.68765259,25,7069,minnesota,NA
-96.6522522,45.76213837,25,7070,minnesota,NA
-96.59495544,45.81943512,25,7071,minnesota,NA
-96.57203674,45.8480835,25,7072,minnesota,NA
-96.56057739,45.87673187,25,7073,minnesota,NA
-96.55484772,45.91110611,25,7074,minnesota,NA
-96.56057739,45.9397583,25,7075,minnesota,NA
-96.56630707,45.97413254,25,7076,minnesota,NA
-96.56630707,45.99705124,25,7077,minnesota,NA
-96.54911804,46.03142929,25,7078,minnesota,NA
-96.54911804,46.05434799,25,7079,minnesota,NA
-96.53765869,46.08872604,25,7080,minnesota,NA
-96.55484772,46.1231041,25,7081,minnesota,NA
-96.57776642,46.15747833,25,7082,minnesota,NA
-96.57776642,46.24915314,25,7083,minnesota,NA
-96.58922577,46.32363892,25,7084,minnesota,NA
-96.62360382,46.35801315,25,7085,minnesota,NA
-96.67516327,46.39812469,25,7086,minnesota,NA
-96.70954132,46.44968796,25,7087,minnesota,NA
-96.72100067,46.48406601,25,7088,minnesota,NA
-96.73819733,46.57000732,25,7089,minnesota,NA
-96.77830505,46.63303375,25,7090,minnesota,NA
-96.78403473,46.6674118,25,7091,minnesota,NA
-96.77830505,46.70751953,25,7092,minnesota,NA
-96.77257538,46.79919434,25,7093,minnesota,NA
-96.76683807,46.8736763,25,7094,minnesota,NA
-96.75537872,46.9195137,25,7095,minnesota,NA
-96.82414246,46.99972534,25,7096,minnesota,NA
-96.81841278,47.03410721,25,7097,minnesota,NA
-96.81267548,47.05129623,25,7098,minnesota,NA
-96.81267548,47.08567047,25,7099,minnesota,NA
-96.81841278,47.12004852,25,7100,minnesota,NA
-96.81841278,47.1486969,25,7101,minnesota,NA
-96.82414246,47.20599365,25,7102,minnesota,NA
-96.82987213,47.2403717,25,7103,minnesota,NA
-96.83559418,47.27474976,25,7104,minnesota,NA
-96.82987213,47.32058716,25,7105,minnesota,NA
-96.82414246,47.36069107,25,7106,minnesota,NA
-96.82414246,47.38933945,25,7107,minnesota,NA
-96.83559418,47.43517685,25,7108,minnesota,NA
-96.83559418,47.49246979,25,7109,minnesota,NA
-96.83559418,47.49819946,25,7110,minnesota,NA
-96.84132385,47.53257751,25,7111,minnesota,NA
-96.84705353,47.55549622,25,7112,minnesota,NA
-96.84705353,47.58414459,25,7113,minnesota,NA
-96.85851288,47.60706329,25,7114,minnesota,NA
-96.86997986,47.64144135,25,7115,minnesota,NA
-96.88143158,47.67008972,25,7116,minnesota,NA
-96.91008759,47.71592331,25,7117,minnesota,NA
-96.93299866,47.76749039,25,7118,minnesota,NA
-96.95591736,47.80759811,25,7119,minnesota,NA
-96.99029541,47.85916519,25,7120,minnesota,NA
-97.01894379,47.88208008,25,7121,minnesota,NA
-97.03613281,47.92791748,25,7122,minnesota,NA
-97.04759216,47.96229935,25,7123,minnesota,NA
-97.05905151,47.99667358,25,7124,minnesota,NA
-97.06478119,48.03678131,25,7125,minnesota,NA
-97.07624054,48.05970001,25,7126,minnesota,NA
-97.13353729,48.13418198,25,7127,minnesota,NA
-97.14499664,48.16856003,25,7128,minnesota,NA
-97.13926697,48.19147873,25,7129,minnesota,NA
-97.13926697,48.23158646,25,7130,minnesota,NA
-97.13926697,48.27742386,25,7131,minnesota,NA
-97.13926697,48.32326126,25,7132,minnesota,NA
-97.15072632,48.36909866,25,7133,minnesota,NA
-97.13926697,48.40920639,25,7134,minnesota,NA
-97.13926697,48.45504379,25,7135,minnesota,NA
-97.13926697,48.51233673,25,7136,minnesota,NA
-97.14499664,48.54671478,25,7137,minnesota,NA
-97.15645599,48.56963348,25,7138,minnesota,NA
-97.15645599,48.58108902,25,7139,minnesota,NA
-97.13926697,48.6097374,25,7140,minnesota,NA
-97.11061859,48.6326561,25,7141,minnesota,NA
-97.09342957,48.66130829,25,7142,minnesota,NA
-97.11061859,48.69568253,25,7143,minnesota,NA
-97.12779999,48.73006058,25,7144,minnesota,NA
-97.14499664,48.7472496,25,7145,minnesota,NA
-97.17937469,48.81027222,25,7146,minnesota,NA
-97.18510437,48.86757278,25,7147,minnesota,NA
-97.19083405,48.89621735,25,7148,minnesota,NA
-97.2252121,48.93632507,25,7149,minnesota,NA
-97.2252121,48.9993515,25,7150,minnesota,NA
-96.37150574,48.9993515,25,7151,minnesota,NA
-95.29434204,48.9993515,25,7152,minnesota,NA
-95.15682983,49.00508118,25,7153,minnesota,NA
-95.15110016,49.38323212,25,7154,minnesota,NA
-95.10526276,49.37177277,25,7155,minnesota,NA
-95.05370331,49.36604309,25,7156,minnesota,NA
-95.01932526,49.36031723,25,7157,minnesota,NA
-94.98493958,49.37177277,25,7158,minnesota,NA
-94.93338013,49.37750244,25,7159,minnesota,NA
-94.90472412,49.36604309,25,7160,minnesota,NA
-94.88181305,49.34885406,25,7161,minnesota,NA
-94.84170532,49.34312439,25,7162,minnesota,NA
-94.8015976,49.33739853,25,7163,minnesota,NA
-94.79586792,49.2972908,25,7164,minnesota,NA
-94.79013824,49.23999023,25,7165,minnesota,NA
-94.76148987,49.17123795,25,7166,minnesota,NA
-94.73284149,49.11394501,25,7167,minnesota,NA
-94.72138214,49.05664444,25,7168,minnesota,NA
-94.69846344,48.98216248,25,7169,minnesota,NA
-94.67554474,48.9305954,25,7170,minnesota,NA
-94.67554474,48.89048767,25,7171,minnesota,NA
-94.67554474,48.85037994,25,7172,minnesota,NA
-94.68701172,48.81600571,25,7173,minnesota,NA
-94.68127441,48.78735352,25,7174,minnesota,NA
-94.66981506,48.76443863,25,7175,minnesota,NA
-94.60679626,48.73579025,25,7176,minnesota,NA
-94.52085114,48.71287155,25,7177,minnesota,NA
-94.44063568,48.68995285,25,7178,minnesota,NA
-94.40052795,48.7014122,25,7179,minnesota,NA
-94.37187958,48.70714188,25,7180,minnesota,NA
-94.33177185,48.70714188,25,7181,minnesota,NA
-94.29166412,48.7014122,25,7182,minnesota,NA
-94.2515564,48.68995285,25,7183,minnesota,NA
-94.234375,48.64984512,25,7184,minnesota,NA
-94.15415955,48.64984512,25,7185,minnesota,NA
-93.84475708,48.63838959,25,7186,minnesota,NA
-93.81037903,48.62119675,25,7187,minnesota,NA
-93.78746033,48.59828186,25,7188,minnesota,NA
-93.79319,48.53525543,25,7189,minnesota,NA
-93.7702713,48.50660706,25,7190,minnesota,NA
-93.44941711,48.55817413,25,7191,minnesota,NA
-93.43795776,48.59255219,25,7192,minnesota,NA
-93.40930939,48.60400772,25,7193,minnesota,NA
-93.2660675,48.63838959,25,7194,minnesota,NA
-93.23742676,48.64411545,25,7195,minnesota,NA
-93.18585205,48.64411545,25,7196,minnesota,NA
-93.07126617,48.62692642,25,7197,minnesota,NA
-93.00823975,48.62692642,25,7198,minnesota,NA
-92.95667267,48.6326561,25,7199,minnesota,NA
-92.92229462,48.62119675,25,7200,minnesota,NA
-92.88218689,48.59828186,25,7201,minnesota,NA
-92.80197144,48.57536316,25,7202,minnesota,NA
-92.73895264,48.55817413,25,7203,minnesota,NA
-92.68737793,48.55817413,25,7204,minnesota,NA
-92.65300751,48.55817413,25,7205,minnesota,NA
-92.61862946,48.55817413,25,7206,minnesota,NA
-92.61289978,48.50660706,25,7207,minnesota,NA
-92.67019653,48.49514771,25,7208,minnesota,NA
-92.68737793,48.47795868,25,7209,minnesota,NA
-92.68737793,48.45504379,25,7210,minnesota,NA
-92.63008881,48.45504379,25,7211,minnesota,NA
-92.57279205,48.45504379,25,7212,minnesota,NA
-92.53268433,48.4493103,25,7213,minnesota,NA
-92.50403595,48.4493103,25,7214,minnesota,NA
-92.4467392,48.40920639,25,7215,minnesota,NA
-92.45819855,48.36909866,25,7216,minnesota,NA
-92.45246887,48.34045029,25,7217,minnesota,NA
-92.41809082,48.28888321,25,7218,minnesota,NA
